Entry,Entry name,Status,Protein names,Organism,Length,Organism ID
A0A0M2Y5Y2,A0A0M2Y5Y2_BRUML,unreviewed,Glycoside hydrolase family 24,Brucella melitensis,210,29459
A0A1C1V842,A0A1C1V842_BRUML,unreviewed,Xanthine phosphoribosyltransferase (EC 2.4.2.22) (Xanthine-guanine phosphoribosyltransferase) (XGPRT),Brucella melitensis,199,29459
A0A0M2Y7F9,A0A0M2Y7F9_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,239,29459
A0A0M2Y3S4,A0A0M2Y3S4_BRUML,unreviewed,NAD(P)-dependent oxidoreductase,Brucella melitensis,289,29459
A0A0M2Y6X1,A0A0M2Y6X1_BRUML,unreviewed,ABC transporter permease,Brucella melitensis,396,29459
A0A0M2Y7N9,A0A0M2Y7N9_BRUML,unreviewed,Inosine-5-monophosphate dehydrogenase,Brucella melitensis,143,29459
A0A0M2Y7X7,A0A0M2Y7X7_BRUML,unreviewed,Iron ABC transporter substrate-binding protein,Brucella melitensis,338,29459
A0A0M2Y9E0,A0A0M2Y9E0_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,96,29459
A0A0M2Y9I6,A0A0M2Y9I6_BRUML,unreviewed,Endonuclease,Brucella melitensis,218,29459
A0A0M2Y9Q6,A0A0M2Y9Q6_BRUML,unreviewed,Endoribonuclease YbeY (EC 3.1.-.-),Brucella melitensis,158,29459
A0A0M2Y9Z1,A0A0M2Y9Z1_BRUML,unreviewed,Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4) (Holliday junction nuclease RuvC) (Holliday junction resolvase RuvC),Brucella melitensis,173,29459
A0A0M2YAS0,A0A0M2YAS0_BRUML,unreviewed,Acetoin utilization protein,Brucella melitensis,316,29459
A0A0M2YBJ8,A0A0M2YBJ8_BRUML,unreviewed,30S ribosomal protein S20,Brucella melitensis,88,29459
A0A1B3RZ64,A0A1B3RZ64_BRUML,unreviewed,4-hydroxyphenylacetate 3-monooxygenase,Brucella melitensis,173,29459
A0A1B3RY87,A0A1B3RY87_BRUML,unreviewed,Antifreeze protein,Brucella melitensis,990,29459
A0A1B3S1H2,A0A1B3S1H2_BRUML,unreviewed,L-serine ammonia-lyase,Brucella melitensis,467,29459
A0A1C1UWA3,A0A1C1UWA3_BRUML,unreviewed,Zinc protease,Brucella melitensis,504,29459
A0A0M2YCR0,A0A0M2YCR0_BRUML,unreviewed,BRO family protein,Brucella melitensis,140,29459
A0A0P6UES4,A0A0P6UES4_BRUML,unreviewed,UDP-3-O-acyl-N-acetylglucosamine deacetylase (UDP-3-O-acyl-GlcNAc deacetylase) (EC 3.5.1.108) (UDP-3-O-[R-3-hydroxymyristoyl]-N-acetylglucosamine deacetylase),Brucella melitensis,286,29459
A0A1B3RZX9,A0A1B3RZX9_BRUML,unreviewed,Dihydroxyacetone kinase,Brucella melitensis,330,29459
A0A0M2Y6B6,A0A0M2Y6B6_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,107,29459
A0A0M2Y9D0,A0A0M2Y9D0_BRUML,unreviewed,Esterase,Brucella melitensis,290,29459
A0A1B3S0L0,A0A1B3S0L0_BRUML,unreviewed,GNAT family N-acetyltransferase,Brucella melitensis,428,29459
A0A0M2Y245,A0A0M2Y245_BRUML,unreviewed,Ferrochelatase (EC 4.99.1.1) (Heme synthase) (Protoheme ferro-lyase),Brucella melitensis,352,29459
A0A0M2Y512,A0A0M2Y512_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,71,29459
A0A0M2Y5U0,A0A0M2Y5U0_BRUML,unreviewed,Holo-[acyl-carrier-protein] synthase (Holo-ACP synthase) (EC 2.7.8.7) (4'-phosphopantetheinyl transferase AcpS),Brucella melitensis,134,29459
A0A1C1UHJ6,A0A1C1UHJ6_BRUML,unreviewed,Homoserine kinase,Brucella melitensis,330,29459
A0A1C1UQP9,A0A1C1UQP9_BRUML,unreviewed,ABC transporter permease,Brucella melitensis,240,29459
A0A1C1UR54,A0A1C1UR54_BRUML,unreviewed,Octanoyltransferase (EC 2.3.1.181) (Lipoate-protein ligase B) (Lipoyl/octanoyl transferase) (Octanoyl-[acyl-carrier-protein]-protein N-octanoyltransferase),Brucella melitensis,264,29459
A0A1C1V0G2,A0A1C1V0G2_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,59,29459
A0A0M2Y315,A0A0M2Y315_BRUML,unreviewed,MarR family transcriptional regulator,Brucella melitensis,162,29459
A0A0M2Y5M5,A0A0M2Y5M5_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,156,29459
A0A0M2Y2N2,A0A0M2Y2N2_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,46,29459
A0A0M2Y6S1,A0A0M2Y6S1_BRUML,unreviewed,Isomerase,Brucella melitensis,308,29459
A0A0M2YAU3,A0A0M2YAU3_BRUML,unreviewed,AraC family transcriptional regulator,Brucella melitensis,332,29459
A0A1B3RZW6,A0A1B3RZW6_BRUML,unreviewed,Glycosyl transferase,Brucella melitensis,260,29459
A0A1B3S2N4,A0A1B3S2N4_BRUML,unreviewed,Disulfide bond formation protein DsbB,Brucella melitensis,177,29459
A0A0P6T8V5,A0A0P6T8V5_BRUML,unreviewed,Peptide ABC transporter ATP-binding protein,Brucella melitensis,332,29459
A0A0M2Y1W0,A0A0M2Y1W0_BRUML,unreviewed,Probable acid stress chaperone HdeA,Brucella melitensis,114,29459
A0A0M2Y4C8,A0A0M2Y4C8_BRUML,unreviewed,Amino acid ABC transporter permease,Brucella melitensis,343,29459
A0A0M2Y613,A0A0M2Y613_BRUML,unreviewed,AbrB family transcriptional regulator,Brucella melitensis,76,29459
A0A0M2Y6J2,A0A0M2Y6J2_BRUML,unreviewed,Antifreeze protein,Brucella melitensis,114,29459
A0A0M2Y775,A0A0M2Y775_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,183,29459
A0A0M2YA80,A0A0M2YA80_BRUML,unreviewed,ABC transporter,Brucella melitensis,258,29459
A0A0P6TJN4,A0A0P6TJN4_BRUML,unreviewed,TetR family transcriptional regulator,Brucella melitensis,247,29459
A0A1C1UIS1,A0A1C1UIS1_BRUML,unreviewed,Flagellar P-ring protein (Basal body P-ring protein),Brucella melitensis,409,29459
A0A0M2Y7C5,A0A0M2Y7C5_BRUML,unreviewed,Ribosomal protein L11 methyltransferase (L11 Mtase) (EC 2.1.1.-),Brucella melitensis,285,29459
A0A1B3RX91,A0A1B3RX91_BRUML,unreviewed,Metal ABC transporter permease,Brucella melitensis,628,29459
A0A1B3S083,A0A1B3S083_BRUML,unreviewed,Metalloprotease,Brucella melitensis,493,29459
A0A1B3S0T8,A0A1B3S0T8_BRUML,unreviewed,GMC family oxidoreductase,Brucella melitensis,494,29459
A0A1B3S1T3,A0A1B3S1T3_BRUML,unreviewed,Peptidase,Brucella melitensis,202,29459
A0A0M2Y301,A0A0M2Y301_BRUML,unreviewed,DEAD/DEAH box helicase,Brucella melitensis,989,29459
A0A0M2Y5J6,A0A0M2Y5J6_BRUML,unreviewed,Exopolyphosphatase,Brucella melitensis,512,29459
A0A0M2Y6A3,A0A0M2Y6A3_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,183,29459
A0A0M2Y6I9,A0A0M2Y6I9_BRUML,unreviewed,"Precorrin-6Y C5,15-methyltransferase",Brucella melitensis,401,29459
A0A0M2Y950,A0A0M2Y950_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,158,29459
A0A0M2YB63,A0A0M2YB63_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,100,29459
A0A0M2YDR0,A0A0M2YDR0_BRUML,unreviewed,Transcriptional regulator,Brucella melitensis,126,29459
A0A0M2Y9J0,A0A0M2Y9J0_BRUML,unreviewed,MFS transporter,Brucella melitensis,465,29459
A0A1B3RZB9,A0A1B3RZB9_BRUML,unreviewed,Glycoside hydrolase,Brucella melitensis,431,29459
A0A1B3RZG7,A0A1B3RZG7_BRUML,unreviewed,Antibiotic acetyltransferase,Brucella melitensis,229,29459
A0A1B3RZU1,A0A1B3RZU1_BRUML,unreviewed,Peptide ABC transporter ATP-binding protein,Brucella melitensis,282,29459
A0A1B3S2S6,A0A1B3S2S6_BRUML,unreviewed,ABC transporter,Brucella melitensis,313,29459
A0A1B3S4Q6,A0A1B3S4Q6_BRUML,unreviewed,DUF1338 domain-containing protein,Brucella melitensis,233,29459
A0A1C1V7B9,A0A1C1V7B9_BRUML,unreviewed,ABC transporter permease,Brucella melitensis,332,29459
A0A0M2Y6Z8,A0A0M2Y6Z8_BRUML,unreviewed,Phosphopantetheine adenylyltransferase (EC 2.7.7.3) (Dephospho-CoA pyrophosphorylase) (Pantetheine-phosphate adenylyltransferase) (PPAT),Brucella melitensis,164,29459
A0A0M2YA50,A0A0M2YA50_BRUML,unreviewed,Cysteine--tRNA ligase (EC 6.1.1.16) (Cysteinyl-tRNA synthetase) (CysRS),Brucella melitensis,506,29459
A0A0M2YAG5,A0A0M2YAG5_BRUML,unreviewed,Magnesium transporter CorA,Brucella melitensis,330,29459
A0A0M2YBJ7,A0A0M2YBJ7_BRUML,unreviewed,50S ribosomal protein L25 (General stress protein CTC),Brucella melitensis,207,29459
A0A0M2YCW3,A0A0M2YCW3_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,479,29459
A0A0M2YEQ2,A0A0M2YEQ2_BRUML,unreviewed,Bifunctional purine biosynthesis protein PurH [Includes: IMP cyclohydrolase (EC 3.5.4.10) (IMP synthase) (ATIC) (Inosinicase); Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3) (AICAR transformylase)],Brucella melitensis,538,29459
A0A1B3RXJ9,A0A1B3RXJ9_BRUML,unreviewed,DUF2336 domain-containing protein,Brucella melitensis,352,29459
A0A1B3RY85,A0A1B3RY85_BRUML,unreviewed,Sec-independent protein translocase protein TatB,Brucella melitensis,188,29459
A0A1C1VA03,A0A1C1VA03_BRUML,unreviewed,Amidohydrolase,Brucella melitensis,282,29459
A0A0M2YES7,A0A0M2YES7_BRUML,unreviewed,GNAT family N-acetyltransferase,Brucella melitensis,185,29459
A0A0M2Y4V5,A0A0M2Y4V5_BRUML,unreviewed,"Ribonucleoside-diphosphate reductase, adenosylcobalamin-dependent",Brucella melitensis,1261,29459
A0A0M2Y4Q2,A0A0M2Y4Q2_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,398,29459
A0A0M2Y5T4,A0A0M2Y5T4_BRUML,unreviewed,23S rRNA methyltransferase,Brucella melitensis,276,29459
A0A0M2Y6F6,A0A0M2Y6F6_BRUML,unreviewed,Nitrogen fixation protein FixQ,Brucella melitensis,52,29459
A0A0M2YCB4,A0A0M2YCB4_BRUML,unreviewed,Protease,Brucella melitensis,194,29459
A0A0M2Y6I8,A0A0M2Y6I8_BRUML,unreviewed,Large-conductance mechanosensitive channel,Brucella melitensis,138,29459
A0A0M2Y659,A0A0M2Y659_BRUML,unreviewed,Histidine phosphotransferase,Brucella melitensis,209,29459
A0A0M2Y6P1,A0A0M2Y6P1_BRUML,unreviewed,30S ribosomal protein S5,Brucella melitensis,186,29459
A0A0M2YC47,A0A0M2YC47_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,163,29459
A0A0M2YEI9,A0A0M2YEI9_BRUML,unreviewed,Metallophosphoesterase,Brucella melitensis,274,29459
A0A0P7HLQ8,A0A0P7HLQ8_BRUML,unreviewed,Sugar ABC transporter substrate-binding protein,Brucella melitensis,218,29459
A0A1B3RX90,A0A1B3RX90_BRUML,unreviewed,Endolytic murein transglycosylase (EC 4.2.2.-) (Peptidoglycan polymerization terminase),Brucella melitensis,412,29459
A0A1B3RYQ7,A0A1B3RYQ7_BRUML,unreviewed,TetR family transcriptional regulator,Brucella melitensis,188,29459
A0A1B3RZM9,A0A1B3RZM9_BRUML,unreviewed,Extensin,Brucella melitensis,303,29459
A0A1B3S0A5,A0A1B3S0A5_BRUML,unreviewed,DUF4345 domain-containing protein,Brucella melitensis,137,29459
A0A1B3S2Q6,A0A1B3S2Q6_BRUML,unreviewed,"dTDP-4-dehydrorhamnose 3,5-epimerase",Brucella melitensis,184,29459
A0A1B3S3V9,A0A1B3S3V9_BRUML,unreviewed,Choline dehydrogenase,Brucella melitensis,532,29459
A0A1B3S475,A0A1B3S475_BRUML,unreviewed,Peptide ABC transporter permease,Brucella melitensis,336,29459
A0A1C1UMV7,A0A1C1UMV7_BRUML,unreviewed,Recombination protein RecR,Brucella melitensis,201,29459
A0A0M2Y280,A0A0M2Y280_BRUML,unreviewed,LuxR family transcriptional regulator,Brucella melitensis,259,29459
A0A0M2Y6S8,A0A0M2Y6S8_BRUML,unreviewed,MarR family transcriptional regulator,Brucella melitensis,151,29459
A0A1B3RX67,A0A1B3RX67_BRUML,unreviewed,Adenosine deaminase,Brucella melitensis,381,29459
A0A1B3RX93,A0A1B3RX93_BRUML,unreviewed,Cytochrome c oxidase subunit 1 (EC 1.9.3.1),Brucella melitensis,552,29459
A0A1B3S4I1,A0A1B3S4I1_BRUML,unreviewed,Glutamate synthase subunit alpha,Brucella melitensis,1583,29459
A0A0M2Y6T2,A0A0M2Y6T2_BRUML,unreviewed,MBL fold metallo-hydrolase,Brucella melitensis,301,29459
A0A0M2YAC0,A0A0M2YAC0_BRUML,unreviewed,ATP-dependent zinc metalloprotease FtsH (EC 3.4.24.-),Brucella melitensis,644,29459
A0A1C1V6Y3,A0A1C1V6Y3_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,87,29459
A0A0M2Y6I4,A0A0M2Y6I4_BRUML,unreviewed,Type IV secretion system protein VirB2,Brucella melitensis,105,29459
A0A0M2Y1M2,A0A0M2Y1M2_BRUML,unreviewed,CoA-transferase,Brucella melitensis,413,29459
A0A0M2Y735,A0A0M2Y735_BRUML,unreviewed,Cell envelope biogenesis protein OmpA,Brucella melitensis,220,29459
A0A0M2Y9U1,A0A0M2Y9U1_BRUML,unreviewed,Enoyl-CoA hydratase,Brucella melitensis,166,29459
A0A1B3RWM3,A0A1B3RWM3_BRUML,unreviewed,Aldehyde dehydrogenase,Brucella melitensis,477,29459
A0A1C1UID5,A0A1C1UID5_BRUML,unreviewed,Modulator protein,Brucella melitensis,447,29459
A0A0M2YE67,A0A0M2YE67_BRUML,unreviewed,Phosphoenolpyruvate--protein phosphotransferase,Brucella melitensis,756,29459
A0A1B3RYB2,A0A1B3RYB2_BRUML,unreviewed,Penicillin-binding protein,Brucella melitensis,819,29459
A0A1B3RXV2,A0A1B3RXV2_BRUML,unreviewed,Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2) (5'-phosphoribosylglycinamide transformylase) (GAR transformylase) (GART),Brucella melitensis,205,29459
A0A0M2Y2F0,A0A0M2Y2F0_BRUML,unreviewed,16S rRNA (Guanine(966)-N(2))-methyltransferase RsmD,Brucella melitensis,187,29459
A0A0M2Y314,A0A0M2Y314_BRUML,unreviewed,HAD family hydrolase,Brucella melitensis,282,29459
A0A0M2Y539,A0A0M2Y539_BRUML,unreviewed,30S ribosomal protein S6,Brucella melitensis,148,29459
A0A0M2Y6C9,A0A0M2Y6C9_BRUML,unreviewed,MFS transporter,Brucella melitensis,426,29459
A0A0M2Y6X9,A0A0M2Y6X9_BRUML,unreviewed,D-galactose 1-dehydrogenase,Brucella melitensis,311,29459
A0A0M2Y7I8,A0A0M2Y7I8_BRUML,unreviewed,Na+/H+ antiporter subunit C,Brucella melitensis,112,29459
A0A0M2YA39,A0A0M2YA39_BRUML,unreviewed,Probable cytosol aminopeptidase (EC 3.4.11.1) (Leucine aminopeptidase) (LAP) (EC 3.4.11.10) (Leucyl aminopeptidase),Brucella melitensis,497,29459
A0A0M2YD51,A0A0M2YD51_BRUML,unreviewed,Two-component sensor histidine kinase,Brucella melitensis,430,29459
A0A0N8G5I8,A0A0N8G5I8_BRUML,unreviewed,DNA repair protein RecO (Recombination protein O),Brucella melitensis,247,29459
A0A0M2Y8H1,A0A0M2Y8H1_BRUML,unreviewed,Diguanylate cyclase,Brucella melitensis,170,29459
A0A0M2Y905,A0A0M2Y905_BRUML,unreviewed,50S ribosomal protein L9,Brucella melitensis,189,29459
A0A1B3S145,A0A1B3S145_BRUML,unreviewed,Metal ABC transporter substrate-binding protein,Brucella melitensis,259,29459
A0A0M2Y2L0,A0A0M2Y2L0_BRUML,unreviewed,GntR family transcriptional regulator,Brucella melitensis,257,29459
A0A1B3S128,A0A1B3S128_BRUML,unreviewed,Tryptophan synthase alpha chain (EC 4.2.1.20),Brucella melitensis,279,29459
A0A0M2Y858,A0A0M2Y858_BRUML,unreviewed,Lipid A biosynthesis lauroyl acyltransferase,Brucella melitensis,308,29459
A0A1B3RXE4,A0A1B3RXE4_BRUML,unreviewed,Transposase,Brucella melitensis,184,29459
A0A1B3RYL6,A0A1B3RYL6_BRUML,unreviewed,ABC transporter ATP-binding protein,Brucella melitensis,285,29459
A0A0M2Y563,A0A0M2Y563_BRUML,unreviewed,Exodeoxyribonuclease 7 small subunit (EC 3.1.11.6) (Exodeoxyribonuclease VII small subunit) (Exonuclease VII small subunit),Brucella melitensis,84,29459
A0A0M2Y8J1,A0A0M2Y8J1_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,83,29459
A0A1B3S2V6,A0A1B3S2V6_BRUML,unreviewed,ABC transporter substrate-binding protein,Brucella melitensis,363,29459
A0A1C1VDD7,A0A1C1VDD7_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,184,29459
A0A1B3S2X2,A0A1B3S2X2_BRUML,unreviewed,Cytochrome d ubiquinol oxidase subunit II,Brucella melitensis,384,29459
A0A1B3S3V7,A0A1B3S3V7_BRUML,unreviewed,D-aminopeptidase (EC 3.4.11.19),Brucella melitensis,518,29459
A0A0M2Y9U9,A0A0M2Y9U9_BRUML,unreviewed,Methyltransferase,Brucella melitensis,365,29459
A0A0M2YAF1,A0A0M2YAF1_BRUML,unreviewed,50S ribosomal protein L3,Brucella melitensis,237,29459
A0A0M2YDV1,A0A0M2YDV1_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,249,29459
A0A0M2Y1Q9,A0A0M2Y1Q9_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,286,29459
A0A0M2Y516,A0A0M2Y516_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,142,29459
A0A0M2Y234,A0A0M2Y234_BRUML,unreviewed,Conjugal transfer protein TraH,Brucella melitensis,347,29459
A0A0M2Y3S8,A0A0M2Y3S8_BRUML,unreviewed,Acriflavine resistance protein B,Brucella melitensis,1026,29459
A0A0M2YB87,A0A0M2YB87_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,150,29459
A0A0M2Y960,A0A0M2Y960_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,125,29459
A0A1B3S1C6,A0A1B3S1C6_BRUML,unreviewed,Aminomethyltransferase,Brucella melitensis,287,29459
A0A0M2Y721,A0A0M2Y721_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,107,29459
A0A0M2Y9D6,A0A0M2Y9D6_BRUML,unreviewed,Glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase) (GluRS),Brucella melitensis,457,29459
A0A0P0TVJ5,A0A0P0TVJ5_BRUML,unreviewed,Transposase,Brucella melitensis,122,29459
A0A0M2YA72,A0A0M2YA72_BRUML,unreviewed,ATP synthase subunit beta (EC 3.6.3.14) (ATP synthase F1 sector subunit beta) (F-ATPase subunit beta),Brucella melitensis,521,29459
A0A1B3RZ51,A0A1B3RZ51_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,342,29459
A0A1B3S2B5,A0A1B3S2B5_BRUML,unreviewed,Tetraacyldisaccharide 4'-kinase (EC 2.7.1.130) (Lipid A 4'-kinase),Brucella melitensis,341,29459
A0A0M2Y7Y8,A0A0M2Y7Y8_BRUML,unreviewed,Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8) (Polynucleotide phosphorylase) (PNPase),Brucella melitensis,714,29459
A0A1B3RWN0,A0A1B3RWN0_BRUML,unreviewed,Cu(I)-responsive transcriptional regulator,Brucella melitensis,149,29459
A0A0M2Y8J9,A0A0M2Y8J9_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,299,29459
A0A0M2YCQ9,A0A0M2YCQ9_BRUML,unreviewed,50S ribosomal protein L32,Brucella melitensis,59,29459
A0A1B3S0G9,A0A1B3S0G9_BRUML,unreviewed,Amidophosphoribosyltransferase,Brucella melitensis,262,29459
A0A1B3RXB5,A0A1B3RXB5_BRUML,unreviewed,"Pyruvate, phosphate dikinase (EC 2.7.9.1)",Brucella melitensis,887,29459
A0A1C1UP88,A0A1C1UP88_BRUML,unreviewed,Branched-chain amino acid ABC transporter ATP-binding protein,Brucella melitensis,609,29459
A0A1B3S1V0,A0A1B3S1V0_BRUML,unreviewed,Magnesium-translocating P-type ATPase,Brucella melitensis,905,29459
A0A1B3S4R8,A0A1B3S4R8_BRUML,unreviewed,ABC transporter permease,Brucella melitensis,317,29459
A0A0M2Y4P8,A0A0M2Y4P8_BRUML,unreviewed,IclR family transcriptional regulator,Brucella melitensis,260,29459
A0A0M2Y4Z3,A0A0M2Y4Z3_BRUML,unreviewed,Molybdenum import ATP-binding protein ModC (EC 3.6.3.29),Brucella melitensis,359,29459
A0A1B3RYE6,A0A1B3RYE6_BRUML,unreviewed,Molybdopterin-guanine dinucleotide biosynthesis protein B,Brucella melitensis,157,29459
A0A1B3RX43,A0A1B3RX43_BRUML,unreviewed,4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (CMK) (EC 2.7.1.148) (4-(cytidine-5'-diphospho)-2-C-methyl-D-erythritol kinase),Brucella melitensis,299,29459
A0A1C1UI19,A0A1C1UI19_BRUML,unreviewed,ATP-binding protein,Brucella melitensis,331,29459
A0A0M2Y661,A0A0M2Y661_BRUML,unreviewed,Lytic transglycosylase,Brucella melitensis,410,29459
A0A0M2Y4R9,A0A0M2Y4R9_BRUML,unreviewed,Branched-chain amino acid ABC transporter ATP-binding protein,Brucella melitensis,242,29459
A0A0M2Y772,A0A0M2Y772_BRUML,unreviewed,Transcription elongation factor GreA (Transcript cleavage factor GreA),Brucella melitensis,157,29459
A0A1B3S0S9,A0A1B3S0S9_BRUML,unreviewed,ATPase,Brucella melitensis,804,29459
A0A0M2Y6H9,A0A0M2Y6H9_BRUML,unreviewed,Superoxide dismutase,Brucella melitensis,39,29459
A0A1B3S3F5,A0A1B3S3F5_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,84,29459
A0A1B3RZF2,A0A1B3RZF2_BRUML,unreviewed,ATP-binding protein,Brucella melitensis,373,29459
A0A1B3RXZ3,A0A1B3RXZ3_BRUML,unreviewed,Riboflavin biosynthesis protein RibD,Brucella melitensis,373,29459
A0A1B3S1E8,A0A1B3S1E8_BRUML,unreviewed,Endolytic peptidoglycan transglycosylase RlpA (EC 4.2.2.-),Brucella melitensis,421,29459
A0A1B3S4S4,A0A1B3S4S4_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,114,29459
A0A1C1UP24,A0A1C1UP24_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,135,29459
A0A0M2YBR0,A0A0M2YBR0_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,172,29459
A0A0M2Y542,A0A0M2Y542_BRUML,unreviewed,Flagellar basal-body rod protein FlgC,Brucella melitensis,140,29459
A0A0M2Y991,A0A0M2Y991_BRUML,unreviewed,Ribosomal RNA small subunit methyltransferase G (EC 2.1.1.170) (16S rRNA 7-methylguanosine methyltransferase) (16S rRNA m7G methyltransferase),Brucella melitensis,213,29459
A0A1C1V720,A0A1C1V720_BRUML,unreviewed,DeoR family transcriptional regulator,Brucella melitensis,294,29459
A0A0M2Y4L5,A0A0M2Y4L5_BRUML,unreviewed,Universal stress protein,Brucella melitensis,148,29459
A0A0M2Y929,A0A0M2Y929_BRUML,unreviewed,Cold-shock protein,Brucella melitensis,69,29459
A0A0M2YDP6,A0A0M2YDP6_BRUML,unreviewed,PTS fructose transporter subunit IIA,Brucella melitensis,133,29459
A0A1B3RWX2,A0A1B3RWX2_BRUML,unreviewed,Acetylornithine aminotransferase (ACOAT) (EC 2.6.1.11),Brucella melitensis,403,29459
A0A1B3S1N7,A0A1B3S1N7_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,255,29459
A0A0M2Y582,A0A0M2Y582_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,223,29459
A0A0M2Y8C4,A0A0M2Y8C4_BRUML,unreviewed,Ferric uptake regulation protein,Brucella melitensis,145,29459
A0A1B3RZF4,A0A1B3RZF4_BRUML,unreviewed,Dihydrofolate reductase (EC 1.5.1.3),Brucella melitensis,172,29459
A0A1B3S1G7,A0A1B3S1G7_BRUML,unreviewed,Ribosomal RNA large subunit methyltransferase J (EC 2.1.1.266) (23S rRNA (adenine(2030)-N6)-methyltransferase) (23S rRNA m6A2030 methyltransferase),Brucella melitensis,290,29459
A0A1B3S474,A0A1B3S474_BRUML,unreviewed,Peptide ABC transporter ATP-binding protein,Brucella melitensis,325,29459
A0A0M2Y658,A0A0M2Y658_BRUML,unreviewed,50S ribosomal protein L33,Brucella melitensis,55,29459
A0A0M2Y8I2,A0A0M2Y8I2_BRUML,unreviewed,Sugar-binding protein,Brucella melitensis,115,29459
A0A1B3S1R2,A0A1B3S1R2_BRUML,unreviewed,tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG (Glucose-inhibited division protein A),Brucella melitensis,636,29459
A0A0M2Y6T1,A0A0M2Y6T1_BRUML,unreviewed,D-alanyl-D-alanine carboxypeptidase,Brucella melitensis,472,29459
A0A0M2Y8V6,A0A0M2Y8V6_BRUML,unreviewed,Holliday junction ATP-dependent DNA helicase RuvB (EC 3.6.4.12),Brucella melitensis,346,29459
A0A0M2Y6J3,A0A0M2Y6J3_BRUML,unreviewed,Dihydroorotate dehydrogenase,Brucella melitensis,117,29459
A0A1B3RWI0,A0A1B3RWI0_BRUML,unreviewed,Lipoprotein signal peptidase (EC 3.4.23.36) (Prolipoprotein signal peptidase) (Signal peptidase II) (SPase II),Brucella melitensis,160,29459
A0A0M2Y842,A0A0M2Y842_BRUML,unreviewed,Branched-chain amino acid ABC transporter permease,Brucella melitensis,246,29459
A0A0M2Y997,A0A0M2Y997_BRUML,unreviewed,ABC transporter permease,Brucella melitensis,294,29459
A0A0M2Y6Z2,A0A0M2Y6Z2_BRUML,unreviewed,Lactoylglutathione lyase,Brucella melitensis,146,29459
A0A0M2Y8C6,A0A0M2Y8C6_BRUML,unreviewed,Acyl-phosphate glycerol 3-phosphate acyltransferase,Brucella melitensis,260,29459
A0A0M2Y9E5,A0A0M2Y9E5_BRUML,unreviewed,SAM-dependent methyltransferase,Brucella melitensis,259,29459
A0A0M2YA45,A0A0M2YA45_BRUML,unreviewed,4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262) (4-(phosphohydroxy)-L-threonine dehydrogenase),Brucella melitensis,343,29459
A0A1B3RZ66,A0A1B3RZ66_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,212,29459
A0A1B3S3I2,A0A1B3S3I2_BRUML,unreviewed,Efflux transporter periplasmic adaptor subunit,Brucella melitensis,288,29459
A0A1B3S141,A0A1B3S141_BRUML,unreviewed,Uncharacterized protein,Brucella melitensis,217,29459
A0A1B3S4J9,A0A1B3S4J9_BRUML,unreviewed,Pseudoazurin,Brucella melitensis,146,29459
A0A1B3S1D7,A0A1B3S1D7_BRUML,unreviewed,K(+)-insensitive pyrophosphate-energized proton pump (EC 3.6.1.1) (Membrane-bound proton-translocating pyrophosphatase) (Pyrophosphate-energized inorganic pyrophosphatase) (H(+)-PPase),Brucella melitensis,718,29459
