Entry,Entry name,Status,Protein names,Organism,Length,Organism ID
A0A0H3MDR9,A0A0H3MDR9_MYCBP,unreviewed,D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95),Mycobacterium bovis (strain BCG / Pasteur 1173P2),528,410289
A0A0H3M9P1,A0A0H3M9P1_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),195,410289
A0A0H3M9H2,A0A0H3M9H2_MYCBP,unreviewed,Probable phytoene synthase phyA (EC 2.5.1.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),302,410289
A0A0H3MH58,A0A0H3MH58_MYCBP,unreviewed,PRobable molybdenum cofactor biosynthesis protein moeB2,Mycobacterium bovis (strain BCG / Pasteur 1173P2),389,410289
A0A0H3M1G6,A0A0H3M1G6_MYCBP,unreviewed,PE family protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),525,410289
A0A0H3M6C2,A0A0H3M6C2_MYCBP,unreviewed,50S ribosomal protein L28,Mycobacterium bovis (strain BCG / Pasteur 1173P2),78,410289
A0A0H3M1A0,A0A0H3M1A0_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),261,410289
A0A0H3M3L9,A0A0H3M3L9_MYCBP,unreviewed,Isocitrate lyase icl (EC 4.1.3.1),Mycobacterium bovis (strain BCG / Pasteur 1173P2),428,410289
A0A0H3M568,A0A0H3M568_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),285,410289
A0A0H3M5N0,A0A0H3M5N0_MYCBP,unreviewed,Probable transcriptional regulatory protein embR,Mycobacterium bovis (strain BCG / Pasteur 1173P2),388,410289
A0A0H3M6W3,A0A0H3M6W3_MYCBP,unreviewed,Probable cytochrome P450 124 CYP124 (EC 1.14.-.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),428,410289
A0A0H3M8L3,A0A0H3M8L3_MYCBP,unreviewed,Possible membrane protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),57,410289
A0A0H3MAX1,A0A0H3MAX1_MYCBP,unreviewed,Possible conserved membrane protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),747,410289
A0A0H3M3K4,A0A0H3M3K4_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),92,410289
A0A0H3M964,A0A0H3M964_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),332,410289
A0A0H3MDE0,A0A0H3MDE0_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),153,410289
A0A0H3MDU6,A0A0H3MDU6_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),526,410289
A0A0H3M843,A0A0H3M843_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),412,410289
A0A0H3MB81,A0A0H3MB81_MYCBP,unreviewed,ADP-dependent (S)-NAD(P)H-hydrate dehydratase (EC 4.2.1.136) (EC 5.1.99.6) (ADP-dependent NAD(P)HX dehydratase) (NAD(P)H-hydrate epimerase) (NAD(P)HX epimerase),Mycobacterium bovis (strain BCG / Pasteur 1173P2),472,410289
A0A0H3M8K0,A0A0H3M8K0_MYCBP,unreviewed,Probable conserved integral membrane protein [first part],Mycobacterium bovis (strain BCG / Pasteur 1173P2),146,410289
A0A0H3M5I5,A0A0H3M5I5_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),75,410289
A0A0H3M6B6,A0A0H3M6B6_MYCBP,unreviewed,RNA polymerase-binding protein RbpA,Mycobacterium bovis (strain BCG / Pasteur 1173P2),111,410289
A0A0H3M6P3,A0A0H3M6P3_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),454,410289
A0A0H3M7N7,A0A0H3M7N7_MYCBP,unreviewed,Possible penicillin-binding lipoprotein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),603,410289
A0A0H3M9X1,A0A0H3M9X1_MYCBP,unreviewed,Aminotransferase (EC 2.6.1.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),388,410289
A0A0H3MAR1,A0A0H3MAR1_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),85,410289
A0A0H3MFE9,A0A0H3MFE9_MYCBP,unreviewed,Ribonuclease VapC (RNase VapC) (EC 3.1.-.-) (Toxin VapC),Mycobacterium bovis (strain BCG / Pasteur 1173P2),145,410289
A0A0H3MF71,A0A0H3MF71_MYCBP,unreviewed,Sulfurtransferase,Mycobacterium bovis (strain BCG / Pasteur 1173P2),284,410289
A0A0H3MA83,A0A0H3MA83_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),490,410289
A0A0H3MAD4,A0A0H3MAD4_MYCBP,unreviewed,Glutamate--cysteine ligase EgtA (EC 6.3.2.2) (Gamma-glutamylcysteine synthase) (GCS) (Gamma-ECS),Mycobacterium bovis (strain BCG / Pasteur 1173P2),432,410289
A0A0H3MEX2,A0A0H3MEX2_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),54,410289
A0A0H3M251,A0A0H3M251_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),112,410289
A0A0H3M654,A0A0H3M654_MYCBP,unreviewed,Possible 20-beta-hydroxysteroid dehydrogenase fabG3 (EC 1.1.1.53),Mycobacterium bovis (strain BCG / Pasteur 1173P2),260,410289
A0A0H3MDW5,A0A0H3MDW5_MYCBP,unreviewed,Probable acyl-CoA dehydrogenase fadE22 (EC 1.3.99.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),721,410289
A0A0H3MCJ0,A0A0H3MCJ0_MYCBP,unreviewed,Probable gamma-glutamyltranspeptidase ggtB (EC 2.3.2.2),Mycobacterium bovis (strain BCG / Pasteur 1173P2),643,410289
A0A0H3M3B9,A0A0H3M3B9_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),146,410289
A0A0H3MAE7,A0A0H3MAE7_MYCBP,unreviewed,Possible fatty acid synthase (EC 2.1.1.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),420,410289
A0A0H3M7D8,A0A0H3M7D8_MYCBP,unreviewed,PE family protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),468,410289
A0A0H3M9U6,A0A0H3M9U6_MYCBP,unreviewed,Trehalose synthase treS (EC 5.4.99.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),601,410289
A0A0H3M9D1,A0A0H3M9D1_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),129,410289
A0A0H3MGG2,A0A0H3MGG2_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),103,410289
A0A0H3M6B9,A0A0H3M6B9_MYCBP,unreviewed,DNA-directed DNA polymerase (EC 2.7.7.7),Mycobacterium bovis (strain BCG / Pasteur 1173P2),1184,410289
A0A0H3MB48,A0A0H3MB48_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),347,410289
A0A0H3MBJ6,A0A0H3MBJ6_MYCBP,unreviewed,Probable conserved integral membrane protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),440,410289
A0A0H3MF01,A0A0H3MF01_MYCBP,unreviewed,Probable transmembrane cytochrome C oxidase (Subunit ii) ctaC (EC 1.9.3.1),Mycobacterium bovis (strain BCG / Pasteur 1173P2),363,410289
A0A0H3MFW2,A0A0H3MFW2_MYCBP,unreviewed,Transcriptional regulator WhiB,Mycobacterium bovis (strain BCG / Pasteur 1173P2),116,410289
A0A0H3M9J0,A0A0H3M9J0_MYCBP,unreviewed,Conserved hypothetical alanine and glycine rich protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),392,410289
A0A0H3MHQ2,A0A0H3MHQ2_MYCBP,unreviewed,Probable alternative RNA polymerase sigma factor sigJ,Mycobacterium bovis (strain BCG / Pasteur 1173P2),312,410289
A0A0H3MEM6,A0A0H3MEM6_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),695,410289
A0A0H3M189,A0A0H3M189_MYCBP,unreviewed,Possible conserved exported protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),220,410289
A0A0H3M703,A0A0H3M703_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),457,410289
A0A0H3M8W9,A0A0H3M8W9_MYCBP,unreviewed,Putative transposase,Mycobacterium bovis (strain BCG / Pasteur 1173P2),96,410289
A0A0H3MB17,A0A0H3MB17_MYCBP,unreviewed,Possible zinc-containing alcohol dehydrogenase NAD dependant adhB (EC 1.1.1.1),Mycobacterium bovis (strain BCG / Pasteur 1173P2),375,410289
A0A0H3M9K9,A0A0H3M9K9_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),105,410289
A0A0H3MA78,A0A0H3MA78_MYCBP,unreviewed,Probable transcriptional regulatory protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),344,410289
A0A0H3MFK8,A0A0H3MFK8_MYCBP,unreviewed,Possible osmoprotectant (Glycine betaine/carnitine/choline/l-proline) binding lipoprotein proX,Mycobacterium bovis (strain BCG / Pasteur 1173P2),315,410289
A0A0H3M7Y0,A0A0H3M7Y0_MYCBP,unreviewed,Probable conserved lipoprotein lppY,Mycobacterium bovis (strain BCG / Pasteur 1173P2),321,410289
A0A0H3M1I8,A0A0H3M1I8_MYCBP,unreviewed,MCE-family protein mce1D,Mycobacterium bovis (strain BCG / Pasteur 1173P2),530,410289
A0A0H3M1Q9,A0A0H3M1Q9_MYCBP,unreviewed,Probable nitrite reductase [NAD(P)H] large subunit [fad flavoprotein] nirB (EC 1.7.1.4),Mycobacterium bovis (strain BCG / Pasteur 1173P2),853,410289
A0A0H3M631,A0A0H3M631_MYCBP,unreviewed,Probable methyltransferase (EC 2.1.1.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),174,410289
A0A0H3MBH6,A0A0H3MBH6_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),103,410289
A0A0H3M7P4,A0A0H3M7P4_MYCBP,unreviewed,Possible conserved transmembrane protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),323,410289
A0A0H3M5L4,A0A0H3M5L4_MYCBP,unreviewed,Possible transposase,Mycobacterium bovis (strain BCG / Pasteur 1173P2),221,410289
A0A0H3M5S1,A0A0H3M5S1_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),677,410289
A0A0H3M8T4,A0A0H3M8T4_MYCBP,unreviewed,Probable thiosulfate sulfurtransferase cysA3 (EC 2.8.1.1),Mycobacterium bovis (strain BCG / Pasteur 1173P2),320,410289
A0A0H3MAX8,A0A0H3MAX8_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),251,410289
A0A0H3MG03,A0A0H3MG03_MYCBP,unreviewed,Possible transcriptional regulatory protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),223,410289
A0A0H3MCZ7,A0A0H3MCZ7_MYCBP,unreviewed,Alpha-mannosyltransferase pimA (EC 2.4.1.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),378,410289
A0A0H3MA21,A0A0H3MA21_MYCBP,unreviewed,ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6),Mycobacterium bovis (strain BCG / Pasteur 1173P2),250,410289
A0A0H3M7X4,A0A0H3M7X4_MYCBP,unreviewed,Probable DNA-binding protein HU homolog hupB,Mycobacterium bovis (strain BCG / Pasteur 1173P2),205,410289
A0A0H3M978,A0A0H3M978_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),200,410289
A0A0H3M7A7,A0A0H3M7A7_MYCBP,unreviewed,Probable cation-transporter P-type atpase B ctpB (EC 3.6.3.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),752,410289
A0A0H3M436,A0A0H3M436_MYCBP,unreviewed,Possible rhamnosyl transferase wbbL2 (EC 2.-.-.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),261,410289
A0A0H3M3Z4,A0A0H3M3Z4_MYCBP,unreviewed,Hypothetical invasion protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),241,410289
A0A0H3M2R6,A0A0H3M2R6_MYCBP,unreviewed,Alpha-mannosidase (EC 3.2.1.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),1398,410289
A0A0H3M8K8,A0A0H3M8K8_MYCBP,unreviewed,Probable conserved lipoprotein lppR,Mycobacterium bovis (strain BCG / Pasteur 1173P2),251,410289
A0A0H3M1V2,A0A0H3M1V2_MYCBP,unreviewed,Possible oxidoreductase (EC 1.-.-.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),294,410289
A0A0H3M0W2,A0A0H3M0W2_MYCBP,unreviewed,Probable conserved transmembrane protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),143,410289
A0A0H3M8K4,A0A0H3M8K4_MYCBP,unreviewed,Probable sulfate-transport integral membrane protein ABC transporter cysT,Mycobacterium bovis (strain BCG / Pasteur 1173P2),283,410289
A0A0H3M951,A0A0H3M951_MYCBP,unreviewed,Probable conserved transmembrane protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),141,410289
A0A0H3M5L9,A0A0H3M5L9_MYCBP,unreviewed,Probable conserved integral membrane transport protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),419,410289
A0A0H3M7C1,A0A0H3M7C1_MYCBP,unreviewed,PE-PGRS family protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),538,410289
A0A0H3M907,A0A0H3M907_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),262,410289
A0A0H3MAA5,A0A0H3MAA5_MYCBP,unreviewed,Probable phosphoglucomutase pgmA (EC 5.4.2.2),Mycobacterium bovis (strain BCG / Pasteur 1173P2),547,410289
A0A0H3M674,A0A0H3M674_MYCBP,unreviewed,Hypothetical regulatory protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),346,410289
A0A0H3M7F2,A0A0H3M7F2_MYCBP,unreviewed,Endolytic murein transglycosylase (EC 4.2.2.-) (Peptidoglycan polymerization terminase),Mycobacterium bovis (strain BCG / Pasteur 1173P2),417,410289
A0A0H3MA04,A0A0H3MA04_MYCBP,unreviewed,ATP-dependent zinc metalloprotease FtsH (EC 3.4.24.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),760,410289
A0A0H3MD82,A0A0H3MD82_MYCBP,unreviewed,Conserved hypothetical alanine rich protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),231,410289
A0A0H3M5U5,A0A0H3M5U5_MYCBP,unreviewed,Probable transcriptional regulatory protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),250,410289
A0A0H3M7X8,A0A0H3M7X8_MYCBP,unreviewed,Probable acyl-CoA dehydrogenase fadE7 (EC 1.3.99.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),395,410289
A0A0H3MDM9,A0A0H3MDM9_MYCBP,unreviewed,Signal recognition particle protein (Fifty-four homolog),Mycobacterium bovis (strain BCG / Pasteur 1173P2),525,410289
A0A0H3M4D4,A0A0H3M4D4_MYCBP,unreviewed,Probable oxidoreductase (EC 1.-.-.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),275,410289
A0A0H3M8Z2,A0A0H3M8Z2_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),217,410289
A0A0H3M9Z6,A0A0H3M9Z6_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),275,410289
A0A0H3MIH7,A0A0H3MIH7_MYCBP,unreviewed,Possible arsenical pump integral membrane protein arsB2,Mycobacterium bovis (strain BCG / Pasteur 1173P2),413,410289
A0A0H3MBQ6,A0A0H3MBQ6_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),672,410289
A0A0H3M2V4,A0A0H3M2V4_MYCBP,unreviewed,Probable enoyl-CoA hydratase echA7 (EC 4.2.1.17),Mycobacterium bovis (strain BCG / Pasteur 1173P2),269,410289
A0A0H3M1A3,A0A0H3M1A3_MYCBP,unreviewed,Possible hydrogenase hycQ (EC 1.-.-.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),488,410289
A0A0H3M7J4,A0A0H3M7J4_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),195,410289
A0A0H3MA25,A0A0H3MA25_MYCBP,unreviewed,Possible alanine rich dehydrogenase (EC 1.-.-.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),480,410289
A0A0H3MFS0,A0A0H3MFS0_MYCBP,unreviewed,Putative acyltransferase (EC 2.3.1.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),251,410289
A0A0H3M4Q0,A0A0H3M4Q0_MYCBP,unreviewed,Probable conserved transmembrane protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),149,410289
A0A0H3M958,A0A0H3M958_MYCBP,unreviewed,Anti-sigma factor rsbW,Mycobacterium bovis (strain BCG / Pasteur 1173P2),145,410289
A0A0H3MCB3,A0A0H3MCB3_MYCBP,unreviewed,Dihydropteroate synthase (DHPS) (EC 2.5.1.15) (Dihydropteroate pyrophosphorylase),Mycobacterium bovis (strain BCG / Pasteur 1173P2),318,410289
A0A0H3M5U4,A0A0H3M5U4_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),145,410289
A0A0H3MAV7,A0A0H3MAV7_MYCBP,unreviewed,Possible transcriptional regulatory protein (Probably tetR-family),Mycobacterium bovis (strain BCG / Pasteur 1173P2),231,410289
A0A0H3M797,A0A0H3M797_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),154,410289
A0A0H3M2G7,A0A0H3M2G7_MYCBP,unreviewed,Probable proline iminopeptidase pip (EC 3.4.11.5),Mycobacterium bovis (strain BCG / Pasteur 1173P2),286,410289
A0A0H3M689,A0A0H3M689_MYCBP,unreviewed,Probable conserved transmembrane transport protein mmpL12,Mycobacterium bovis (strain BCG / Pasteur 1173P2),1107,410289
A0A0H3MA68,A0A0H3MA68_MYCBP,unreviewed,Possible membrane protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),261,410289
A0A0H3M3D5,A0A0H3M3D5_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),421,410289
A0A0H3M8V5,A0A0H3M8V5_MYCBP,unreviewed,Possible transcriptional regulatory protein (Probably tetR-family),Mycobacterium bovis (strain BCG / Pasteur 1173P2),213,410289
A0A0H3MBU1,A0A0H3MBU1_MYCBP,unreviewed,Gamma-glutamyl-hercynylcysteine sulfoxide hydrolase (EC 3.5.1.118) (Gamma-glutamyl hercynylcysteine S-oxide hydrolase),Mycobacterium bovis (strain BCG / Pasteur 1173P2),233,410289
A0A0H3MEL1,A0A0H3MEL1_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),129,410289
A0A0H3MFT1,A0A0H3MFT1_MYCBP,unreviewed,Probable conserved lipoprotein lppA,Mycobacterium bovis (strain BCG / Pasteur 1173P2),219,410289
A0A0H3M280,A0A0H3M280_MYCBP,unreviewed,Probable cdp-diacylglycerol--serine o-phosphatidyltransferase pssA (EC 2.7.8.8),Mycobacterium bovis (strain BCG / Pasteur 1173P2),286,410289
A0A0H3M9L1,A0A0H3M9L1_MYCBP,unreviewed,Probable conserved transmembrane protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),561,410289
A0A0H3M742,A0A0H3M742_MYCBP,unreviewed,Possible conserved membrane protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),165,410289
A0A0H3M5K8,A0A0H3M5K8_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),301,410289
A0A0H3M966,A0A0H3M966_MYCBP,unreviewed,Probable amidase amiB1 (EC 3.5.1.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),394,410289
A0A0H3MGE6,A0A0H3MGE6_MYCBP,unreviewed,Probable transcriptional repressor sirR,Mycobacterium bovis (strain BCG / Pasteur 1173P2),228,410289
A0A0H3M3M9,A0A0H3M3M9_MYCBP,unreviewed,Probable conserved integral membrane protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),210,410289
A0A0H3M8N3,A0A0H3M8N3_MYCBP,unreviewed,Probable conserved transmembrane protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),481,410289
A0A0H3MCE1,A0A0H3MCE1_MYCBP,unreviewed,Probable lipoprotein lprE,Mycobacterium bovis (strain BCG / Pasteur 1173P2),202,410289
A0A0H3M4T9,A0A0H3M4T9_MYCBP,unreviewed,Putative short-chain type dehydrogenase/reductase (EC 1.-.-.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),253,410289
A0A0H3M1V8,A0A0H3M1V8_MYCBP,unreviewed,Possible cytochrome p450 135b1 cyp135B1 (EC 1.14.-.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),472,410289
A0A0H3MCA1,A0A0H3MCA1_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),275,410289
A0A0H3M2T0,A0A0H3M2T0_MYCBP,unreviewed,Probable monooxygenase (EC 1.-.-.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),346,410289
A0A0H3MCY6,A0A0H3MCY6_MYCBP,unreviewed,Probable fatty-acid-CoA ligase fadD9 (EC 6.2.1.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),1168,410289
A0A0H3MBK8,A0A0H3MBK8_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),53,410289
A0A0H3MC09,A0A0H3MC09_MYCBP,unreviewed,Putative oxidoreductase (EC 1.-.-.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),461,410289
A0A0H3M986,A0A0H3M986_MYCBP,unreviewed,PE-PGRS family protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),923,410289
A0A0H3M4C5,A0A0H3M4C5_MYCBP,unreviewed,Probable transcriptional regulatory protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),212,410289
A0A0H3M7K6,A0A0H3M7K6_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),413,410289
A0A0H3MA97,A0A0H3MA97_MYCBP,unreviewed,Probable conserved membrane protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),217,410289
A0A0H3MES7,A0A0H3MES7_MYCBP,unreviewed,Possible conserved transmembrane protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),96,410289
A0A0H3MAK6,A0A0H3MAK6_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),78,410289
A0A0H3M130,A0A0H3M130_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),247,410289
A0A0H3M7T8,A0A0H3M7T8_MYCBP,unreviewed,Probable conserved integral membrane protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),160,410289
A0A0H3MBV8,A0A0H3MBV8_MYCBP,unreviewed,Probable conserved transmembrane protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),254,410289
A0A0H3MGS5,A0A0H3MGS5_MYCBP,unreviewed,Possible conserved membrane or secreted protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),255,410289
A0A0H3M2E5,A0A0H3M2E5_MYCBP,unreviewed,Single-stranded DNA-binding protein (SSB),Mycobacterium bovis (strain BCG / Pasteur 1173P2),164,410289
A0A0H3M4M6,A0A0H3M4M6_MYCBP,unreviewed,PPE family protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),442,410289
A0A0H3M7K1,A0A0H3M7K1_MYCBP,unreviewed,Probable conserved transmembrane protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),482,410289
A0A0H3MDV3,A0A0H3MDV3_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),124,410289
A0A0H3M4M5,A0A0H3M4M5_MYCBP,unreviewed,Probable transmembrane serine/threonine-protein kinase E pknE (EC 2.7.1.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),566,410289
A0A0H3M8Y8,A0A0H3M8Y8_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),139,410289
A0A0H3M5I4,A0A0H3M5I4_MYCBP,unreviewed,Ribonuclease VapC (RNase VapC) (EC 3.1.-.-) (Toxin VapC),Mycobacterium bovis (strain BCG / Pasteur 1173P2),129,410289
A0A0H3M610,A0A0H3M610_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),505,410289
A0A0H3MET7,A0A0H3MET7_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),288,410289
A0A0H3MHN9,A0A0H3MHN9_MYCBP,unreviewed,Possible methyltransferase (EC 2.1.1.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),204,410289
A0A0H3M6R2,A0A0H3M6R2_MYCBP,unreviewed,Probable asparagine synthetase AsnB (EC 6.3.5.4),Mycobacterium bovis (strain BCG / Pasteur 1173P2),652,410289
A0A0H3MAV6,A0A0H3MAV6_MYCBP,unreviewed,Probable transcriptional regulatory protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),218,410289
A0A0H3M585,A0A0H3M585_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),119,410289
A0A0H3M779,A0A0H3M779_MYCBP,unreviewed,Probable pgp synthase pgsA3 (EC 2.7.8.5),Mycobacterium bovis (strain BCG / Pasteur 1173P2),209,410289
A0A0H3MDM4,A0A0H3MDM4_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),147,410289
A0A0H3MI75,A0A0H3MI75_MYCBP,unreviewed,Probable integral membrane protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),229,410289
A0A0H3M218,A0A0H3M218_MYCBP,unreviewed,Uncharacterized protein,Mycobacterium bovis (strain BCG / Pasteur 1173P2),84,410289
A0A0H3M909,A0A0H3M909_MYCBP,unreviewed,2-dehydropantoate 2-reductase (EC 1.1.1.169) (Ketopantoate reductase),Mycobacterium bovis (strain BCG / Pasteur 1173P2),246,410289
A0A0H3M8P3,A0A0H3M8P3_MYCBP,unreviewed,Probable folylpolyglutamate synthase protein folC (EC 6.3.2.17),Mycobacterium bovis (strain BCG / Pasteur 1173P2),487,410289
A0A0H3M0R3,A0A0H3M0R3_MYCBP,unreviewed,Secreted antigen 85-c fbpC (85C) (EC 2.3.1.-),Mycobacterium bovis (strain BCG / Pasteur 1173P2),340,410289
A0A0H3MBS8,A0A0H3MBS8_MYCBP,unreviewed,5-formyltetrahydrofolate cyclo-ligase (EC 6.3.3.2),Mycobacterium bovis (strain BCG / Pasteur 1173P2),197,410289
