NP_003174.3,disintegrin and metalloproteinase domain-containing protein 17 preproprotein,B2RNB2;P78536
NP_006136.1,dnaJ homolog subfamily B member 1 isoform 1,P25685;Q6FHS4
NP_001026881.1,endoplasmic reticulum-Golgi intermediate compartment protein 1,Q969X5
NP_055615.8,engulfment and cell motility protein 1 isoform 1,A4D1X5;Q92556
NP_061841.2,gamma-2-syntrophin,Q9NY99
NP_000749.2,granulocyte-macrophage colony-stimulating factor precursor,P04141
NP_002145.3,heat shock 70 kDa protein 4,P34932
NP_005517.1,heat shock factor protein 1,Q00613
NP_068814.2,heat shock-related 70 kDa protein 2,A0A024R6B5;P54652
NP_002124.1,heme oxygenase 1,P09601;Q6FH11
NP_001139277.1,immunity-related GTPase family M protein isoform 2,A1A4Y4
NP_002213.5,"inositol 1,4,5-trisphosphate receptor type 1 isoform 2",B4DER3;B4DGH1;Q14643;Q59H91
NP_000576.1,interleukin-15 isoform 1 preproprotein,P40933
NP_940982.1,long-chain fatty acid transport protein 1,Q6PCB7
NP_004983.1,methyl-CpG-binding protein 2 isoform 1,D3YJ43;P51608;Q59FJ6
NP_055156.1,mitochondrial carrier homolog 1 PSAP-LS,A0A024RD08;Q9NZJ7
NP_002745.1,mitogen-activated protein kinase 13,A0A024RD04;O15264
NP_002362.1,myelin and lymphocyte protein isoform a,A0A024RE19;P21145
NP_006867.1,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase",A0A024R5F9;O43505
NP_001813.1,N-chimaerin isoform 1,P15882
NP_005268.1,neuronal membrane glycoprotein M6-a isoform 1,P51674
NP_005269.1,neuronal membrane glycoprotein M6-b isoform 3,A0A024RBV7;Q13491
NP_060300.1,OCIA domain-containing protein 1 isoform 1,A0A024R9U3;Q9NX40
NP_002558.1,phosphatidylethanolamine-binding protein 1,D9IAI1;P30086
NP_000305.3,"phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN isoform PTEN",F6KD01;P60484
NP_006496.4,poliovirus receptor isoform alpha precursor,A0A0C4DG49;A8K4I1;P15151
NP_036286.2,protein argonaute-2 isoform 1,Q9UKV8
NP_064567.2,protein TMEPAI isoform a,Q969W9
NP_001617.1,RAC-beta serine/threonine-protein kinase isoform 1,P31751
NP_005456.1,RAC-gamma serine/threonine-protein kinase isoform 1,Q9Y243
NP_008839.2,ras-related C3 botulinum toxin substrate 1 isoform Rac1,A4D2P1;P63000
NP_002863.1,ras-related C3 botulinum toxin substrate 2,A0A024R1P2;P15153;V9H0H7
NP_004153.2,ras-related protein Rab-5A isoform 1,A0A024R2K1;P20339
NP_004628.4,ras-related protein Rab-7a,A0A158RFU6;P51149
NP_004911.2,serine/threonine-protein kinase LMTK1 isoform 2,H7C175;Q6ZMQ8
NP_644805.1,signal transducer and activator of transcription 3 isoform 1,P40763
NP_004159.2,succinate dehydrogenase,A0A024QZ30;P31040
NP_004844.1,syntaxin-8,Q9UNK0
NP_001754.2,T-cell surface glycoprotein CD1a isoform 1 precursor,P06126
NP_932170.1,T-cell surface glycoprotein CD3 zeta chain isoform 1 precursor,P20963
NP_055022.2,T-cell surface glycoprotein CD5 isoform 1 precursor,P06127
NP_004606.2,tetraspanin-7,P41732
NP_060244.2,threonylcarbamoyladenosine tRNA methylthiotransferase,Q5VV42
NP_004610.1,TNF receptor-associated factor 5 isoform b,O00463
NP_808808.1,transmembrane prolyl 4-hydroxylase isoform a,Q9NXG6
NP_000052.1,tyrosine-protein kinase BTK isoform 1,Q06187;Q5JY90
NP_005537.3,tyrosine-protein kinase ITK/TSK,Q08881
NP_002341.1,tyrosine-protein kinase Lyn isoform A,A8K379;P07948;Q6NUK7
NP_003206.2,tyrosine-protein kinase Tec,P42680
NP_009199.1,V-set and immunoglobulin domain-containing protein 4 isoform 1 precursor,Q9Y279
NP_003452.1,zyxin,Q15942;Q96AF9
NP_003168.2,tyrosine-protein kinase SYK isoform Syk(L),A0A024R244;P43405
NP_861438.3,DNA dC->dU-editing enzyme APOBEC-3H isoform SV-183,B7TQM3;Q6NTF7
NP_258257.1,multivesicular body subunit 12B isoform 1,A0A024R8B8;Q9H7P6
NP_443156.2,rhophilin-1,Q8TCX5
NP_477514.1,tripartite motif-containing protein 6 isoform 2,Q9C030
NP_056281.1,tyrosine-protein phosphatase non-receptor type 23 isoform 1,Q9H3S7
NP_078943.1,vacuolar protein sorting-associated protein 37B,A0A024RBU0;Q9H9H4
NP_057134.1,"39S ribosomal protein L11, mitochondrial isoform a",Q9Y3B7
NP_001635.2,C->U-editing enzyme APOBEC-1 isoform a,P41238
NP_009089.4,cold shock domain-containing protein E1 isoform 2,A0A024R0K2;O75534
NP_004078.2,disks large homolog 1 isoform 2,Q12959
NP_059346.2,double-stranded RNA-binding protein Staufen homolog 1 isoform a,B3KRE0;O95793
NP_065761.1,leucine-rich repeat-containing protein 47,A0A024R4G1;Q8N1G4
NP_004999.1,NHP2-like protein 1,P55769;Q6FHM6
NP_077289.1,nucleolar protein 12,A0A024R1M6;Q9UGY1
NP_001527.3,protein arginine N-methyltransferase 1 isoform 1,H7C2I1;Q99873
NP_002471.1,protein phosphatase 1 regulatory subunit 12A isoform a,B2RAH5;O14974
NP_002930.2,ribonuclease inhibitor,A0A140VJT8;P13489
NP_009109.3,serine-threonine kinase receptor-associated protein,Q9Y3F4
NP_060206.2,THUMP domain-containing protein 1,A0A024R388;Q6MZT3;Q9NXG2
NP_689971.4,YTH domain-containing family protein 3 isoform a,Q658Z6;Q7Z739
NP_002297.2,galectin-3 isoform 1,A0A024R693;P17931
NP_612410.1,multivesicular body subunit 12A isoform 1,A0A024R7L6;Q96EY5
NP_057292.1,vacuolar protein sorting-associated protein 28 homolog isoform 1,Q548N1;Q9UK41
NP_689628.2,vacuolar protein sorting-associated protein 37A isoform 1,Q8NEZ2
NP_054888.2,charged multivesicular body protein 4a,Q9BY43
NP_789782.1,charged multivesicular body protein 4b,Q9H444
NP_689497.1,charged multivesicular body protein 4c,Q96CF2
NP_006145.2,E3 ubiquitin-protein ligase NEDD4 isoform 1,P46934
NP_056092.2,E3 ubiquitin-protein ligase NEDD4-like isoform 3,Q96PU5
NP_000541.1,"5,6-dihydroxyindole-2-carboxylic acid oxidase precursor",P17643
NP_037498.1,anaphase-promoting complex subunit 2,Q9UJX6
NP_002898.2,ATP-dependent DNA helicase Q1,A0A024RAV2;P46063
NP_004304.1,beta-arrestin-2 isoform 1,P32121
NP_066997.3,cell cycle and apoptosis regulator protein 2,Q8N163
NP_005905.2,DNA replication licensing factor MCM4,B4DLA6;P33991
NP_056070.1,E3 ubiquitin-protein ligase UBR2 isoform 1,B3KXG6;Q8IWV8
NP_065816.2,E3 ubiquitin-protein ligase UBR4,Q5T4S7
NP_003742.2,eukaryotic translation initiation factor 3 subunit B,A0A024R821;P55884
NP_003743.1,eukaryotic translation initiation factor 3 subunit C isoform a,A0A024QYU9;Q99613
NP_003745.1,eukaryotic translation initiation factor 3 subunit F,O00303
NP_003746.2,eukaryotic translation initiation factor 3 subunit G,O75821
NP_003748.1,eukaryotic translation initiation factor 3 subunit I,Q13347;Q5U0F4
NP_037366.1,eukaryotic translation initiation factor 3 subunit K isoform 1,Q9UBQ5
NP_057175.1,eukaryotic translation initiation factor 3 subunit L isoform 1,Q9Y262
NP_000131.2,"ferrochelatase, mitochondrial isoform b precursor",P22830;Q7KZA3
NP_005558.1,galectin-3-binding protein precursor,A0A0S2Z3Y1;Q08380
NP_002077.1,growth factor receptor-bound protein 2 isoform 1,B0LPF3;P62993
NP_055055.1,LIM domain-containing protein 1,Q9UGP4
NP_056515.2,"NFU1 iron-sulfur cluster scaffold homolog, mitochondrial isoform 1",Q9UMS0
NP_006591.1,nuclear migration protein nudC,Q9Y266
NP_056365.1,oxysterol-binding protein-related protein 3 isoform a,Q9H4L5
NP_002688.3,"POU domain, class 2, transcription factor 1 isoform 1",P14859
NP_002689.1,"POU domain, class 2, transcription factor 2 isoform 2",P09086
NP_057030.3,protein pelota homolog,Q9BRX2
NP_002892.1,reticulocalbin-1 precursor,Q15293;V9HW95
NP_001025.1,ribonucleoside-diphosphate reductase subunit M2 isoform 2,P31350
NP_003698.1,ruvB-like 1 isoform 1,Q9Y265
NP_001009552.1,serine/threonine-protein phosphatase 2A catalytic subunit beta isoform,A0A140VJS0;P62714
NP_003100.1,transcription factor Sp1 isoform b,P08047
NP_003102.1,transcription factor Sp3 isoform 1,Q02447;Q86TP0
NP_002931.2,ATP-binding cassette sub-family E member 1,P61221
NP_000601.3,CD44 antigen isoform 1 precursor,P16070
NP_001003810.1,heterogeneous nuclear ribonucleoprotein D0 isoform d,Q14103
NP_005311.1,histone H1.3,P16402
NP_005313.1,histone H1.5,P16401
NP_005314.2,histone H1t,P22492
NP_066390.1,histone H2A type 1-B/E,P04908;Q08AJ9
NP_002214.2,"inositol 1,4,5-trisphosphate receptor type 2",Q14571
NP_002215.2,"inositol 1,4,5-trisphosphate receptor type 3",A6H8K3;Q14573;Q59ES2
NP_689837.2,m7GpppN-mRNA hydrolase isoform 1,Q8IU60
NP_002380.3,membrane cofactor protein isoform 1 precursor,P15529
NP_115766.3,MKI67 FHA domain-interacting nucleolar phosphoprotein,Q9BYG3
NP_002997.2,P-selectin glycoprotein ligand 1 isoform 2 precursor,Q14242
NP_037377.1,vacuolar protein sorting-associated protein 4A,A0A024R705;Q9UN37
NP_004860.2,vacuolar protein sorting-associated protein 4B,A0A024R2C5;O75351
NP_149124.3,"2',3'-cyclic-nucleotide 3'-phosphodiesterase isoform 1",P09543
NP_573572.1,angiomotin isoform 2,Q4VCS5
NP_570899.1,angiomotin-like protein 1 isoform 1,A0A024R3A6;Q8IY63
NP_057285.3,angiomotin-like protein 2 isoform 2,Q9Y2J4
NP_000028.3,ankyrin-1 isoform 3,P16157
NP_000033.2,beta-2-glycoprotein 1 precursor,P02749
NP_001092763.1,chromosome-associated kinesin KIF4B,B4DYE2;Q2VIQ3
NP_001952.1,elongation factor 2,P13639
NP_055034.2,killer cell immunoglobulin-like receptor 2DL2 precursor,P43627;Q6H2H0;Q8N742
NP_000528.1,renin preproprotein,P00797
NP_005092.1,ubiquitin-like protein ISG15 precursor,P05161
NP_001011.1,40S ribosomal protein S16 isoform 1,P62249
NP_001000.2,40S ribosomal protein S5,A0A024R4Q8;P46782
NP_036387.2,5'-3' exoribonuclease 2 isoform 2,Q9H0D6
NP_000966.2,60S ribosomal protein L11 isoform 1,P62913;Q5VVD0
NP_000981.1,60S ribosomal protein L27a,P46776
NP_000982.2,60S ribosomal protein L28 isoform 2,P46779
NP_296374.1,60S ribosomal protein L34,A0A024RDH8;P49207
NP_009140.1,60S ribosomal protein L35,P42766
NP_001186901.1,60S ribosomal protein L36a isoform b,#N/A
NP_000989.1,60S ribosomal protein L37a,P61513
NP_001084.3,acetyl-CoA carboxylase 2 precursor,O00763
NP_001002858.1,annexin A2 isoform 1,P07355
NP_009176.2,ataxin-2-like protein isoform A,Q8WWM7
NP_000065.1,CD40 ligand,P29965
NP_001771.1,CD63 antigen isoform A,A0A024RB05;P08962
NP_001760.1,CD9 antigen isoform 1,P21926
NP_055268.1,charged multivesicular body protein 2a,A0A024R4S0;O43633
NP_057163.1,charged multivesicular body protein 3 isoform 1,Q9Y3E7
NP_001005271.2,chromodomain-helicase-DNA-binding protein 3 isoform 3,B3KWV4;Q12873;Q2TAZ1
NP_001777.1,cyclin-dependent kinase 1 isoform 1,I6L9I5;P06493
NP_004926.1,cyclin-dependent-like kinase 5 isoform 1,A0A090N7W4;Q00535
NP_055208.2,double-stranded RNA-binding protein Staufen homolog 2 isoform e,F8VPI7;Q4LE57;Q9NUL3
NP_005681.2,dynamin-1-like protein isoform 3,B4DYR6;O00429
NP_057407.2,E3 ISG15--protein ligase HERC5,B4DXV3;Q9UII4
NP_005073.2,E3 ubiquitin/ISG15 ligase TRIM25,Q14258
NP_065921.2,E3 ubiquitin-protein ligase SH3RF1,Q7Z6J0
NP_660215.1,E3 ubiquitin-protein ligase TRIM11,Q96F44
NP_006065.2,E3 ubiquitin-protein ligase TRIM22 isoform 1,B4DQS5;Q8IYM9
NP_008959.3,E3 ubiquitin-protein ligase TRIM31,A0A1U9X8R1;Q2L6J1;Q9BZY9
NP_060677.2,E3 ubiquitin-protein ligase TRIM62 isoform 1,Q9BVG3
NP_085124.2,endoribonuclease Dicer isoform 1,Q9UPY3
NP_004436.4,ephrin type-B receptor 6 isoform a precursor,F8WCM8;O15197
NP_006423.1,epididymal secretory protein E1 precursor,A0A024R6C0;P61916
NP_055880.2,exophilin-5 isoform 1,Q149M6
NP_002676.1,exosome component 10 isoform 2,Q01780
NP_005078.2,fragile X mental retardation syndrome-related protein 1 isoform a,P51114
NP_009216.1,gamma-aminobutyric acid receptor-associated protein-like 2,P60520
NP_001193496.1,gamma-interferon-inducible protein 16 isoform 1,Q16666
NP_003897.2,germinal-center associated nuclear protein,O60318
NP_000153.1,glucokinase isoform 1,P35557;Q53Y25
NP_291031.2,guanylin precursor,Q02747
NP_116171.3,hepatitis A virus cellular receptor 2 precursor,Q8TDQ0
NP_003528.1,histone H3.1,P68431
NP_006460.2,influenza virus NS1A-binding protein,Q9Y6Y0
NP_006539.3,insulin-like growth factor 2 mRNA-binding protein 2 isoform a,Q9Y6M1
NP_065799.1,integrator complex subunit 2 isoform 1,Q9H0H0
NP_068575.1,interleukin-21 isoform 1 precursor,Q9HBE4
NP_056130.2,la-related protein 1,Q6PKG0
NP_003617.1,liprin-alpha-1 isoform b,B3KVS8;Q13136
NP_001280202.1,"methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial isoform 2",Q68D27;Q96RQ3
NP_002366.2,microtubule-associated protein 4 isoform 1,P27816
NP_002743.3,mitogen-activated protein kinase 9 isoform alpha2,P45984
NP_073619.3,M-phase phosphoprotein 9,Q99550
NP_060873.4,mRNA-decapping enzyme 1A isoform a,Q9NPI6
NP_689853.3,mRNA-decapping enzyme 1B isoform 1,Q8IZD4
NP_005583.1,"muscle, skeletal receptor tyrosine-protein kinase isoform 1",O15146
NP_066299.2,myosin light polypeptide 6 isoform 1,P60660
NP_005955.3,myosin-10 isoform 2,P35580
NP_002464.1,myosin-9,A0A024R1N1;P35579
NP_000262.2,Niemann-Pick C1 protein precursor,O15118
NP_037524.1,nuclear receptor-binding protein isoform 1,Q9UHY1
NP_001091990.1,oxidoreductase HTATIP2 isoform a precursor,Q9BUP3
NP_060895.1,phosphatidylinositol 4-kinase type 2-alpha,Q9BTU6
NP_061943.2,probable ATP-dependent RNA helicase DDX49,Q9Y6V7
NP_005009.2,programmed cell death protein 1 precursor,A0A0M3M0G7;Q15116
NP_036331.1,protein argonaute-1 isoform 1,B2RAD8;Q9UL18
NP_004468.1,protein FRG1,Q14331
NP_001004317.1,protein lin-28 homolog B,Q6ZN17
NP_848927.2,protein LYRIC,A0A024R9D2;Q86UE4
NP_055841.2,protein MON2 homolog isoform 1,Q7Z3U7
NP_055987.2,protein PRRC2C,Q9Y520
NP_620305.2,protein SON isoform F,P18583
NP_005833.1,protein sprouty homolog 2,O43597
NP_073605.4,putative RNA-binding protein 15 isoform 1,Q96T37
NP_003943.2,ribosomal protein S6 kinase beta-2,Q9UBS0
NP_078938.2,RNA cytidine acetyltransferase isoform a,Q9H0A0
NP_940869.2,round spermatid basic protein 1-like protein,Q6PCB5
NP_060834.2,RSBN1: round spermatid basic protein 1 [ Homo sapiens (human) ],Q5VWQ0
NP_057417.3,serine/arginine repetitive matrix protein 2,A0A140VK53;Q9UQ35
NP_114406.1,serine/threonine-protein kinase 40 isoform 2,Q8N2I9
NP_001645.1,serine/threonine-protein kinase A-Raf isoform 1,A0A024R178;P10398
NP_006733.1,serine/threonine-protein kinase H1,P11801
NP_006247.1,serine/threonine-protein kinase N2 isoform 1,Q16513
NP_002488.1,serine/threonine-protein kinase Nek2 isoform 1,P51955
NP_005021.2,serine/threonine-protein kinase PLK1,P53350
NP_060356.2,serine/threonine-protein kinase ULK4 isoform 1,Q96C45
NP_006287.2,serine/threonine-protein kinase VRK2 isoform 1,Q86Y07
NP_003125.3,signal recognition particle 14 kDa protein isoform 1,P37108
NP_003012.1,small glutamine-rich tetratricopeptide repeat-containing protein alpha,O43765
NP_076968.2,spermatogenesis-associated protein 5-like protein 1 isoform 1,Q9BVQ7
NP_116294.1,splicing factor 45,Q5W009;Q96I25
NP_055205.2,staphylococcal nuclease domain-containing protein 1,A0A140VK49;Q7KZF4
NP_919235.1,SUMO-conjugating enzyme UBC9,A8K503;P63279
NP_116561.1,synaptotagmin-like protein 2 isoform a,Q9HCH5
NP_001009991.2,synaptotagmin-like protein 3 isoform 2,B4E2A9;Q4VX76
NP_003233.4,TGF-beta receptor type-2 isoform B precursor,A3QNQ0;P37173
NP_000347.2,treacle protein isoform b,Q13428
NP_150232.2,tripartite motif-containing protein 15,Q5SRL0;Q9C019
NP_112196.3,TRMT1-like protein isoform 1,Q7Z2T5
NP_060225.4,tRNA (cytosine(34)-C(5))-methyltransferase isoform 1,Q08J23
NP_001241.1,tumor necrosis factor receptor superfamily member 5 isoform 1 precursor,A0A0S2Z3C7;P25942;Q6P2H9
NP_065908.1,vacuolar protein sorting-associated protein 18 homolog,A0A024R9R3;Q9P253
NP_115729.1,vacuolar protein-sorting-associated protein 25,A0A024R1X3;Q9BRG1
NP_009172.2,vacuolar-sorting protein SNF8 isoform 1,Q96H20
NP_064504.2,zinc finger CCCH-type antiviral protein 1 isoform 1,Q7Z2W4
NP_149080.2,zinc finger CCHC domain-containing protein 3,Q9NUD5
NP_061485.1,ras-related C3 botulinum toxin substrate 1 isoform Rac1b,A4D2P0;P63000
NP_113618.2,rab-interacting lysosomal protein,Q96NA2
NP_001303990.1,receptor-interacting serine/threonine-protein kinase 1 isoform 2,Q13546
NP_003812.1,receptor-interacting serine/threonine-protein kinase 2,A0A0S2Z4Z8;O43353
NP_001012.1,40S ribosomal protein S17,P08708
NP_001013.1,40S ribosomal protein S19 isoform 1,B0ZBD0;P39019
NP_001016.1,40S ribosomal protein S23,A8K517;P62266
NP_001017.1,40S ribosomal protein S24 isoform c,P62847
NP_000997.1,40S ribosomal protein S3a isoform 1,P61247
NP_001002.1,40S ribosomal protein S7,P62081
NP_000971.1,60S ribosomal protein L18a,Q02543
NP_000980.1,60S ribosomal protein L30,A0A024R9D3;P62888
NP_112182.1,acidic leucine-rich nuclear phosphoprotein 32 family member E isoform 1,Q9BTT0
NP_001142.2,ADP/ATP translocase 1,A0A0S2Z3H3;P12235
NP_005849.1,A-kinase anchor protein 8,O43823
NP_000005.2,alpha-2-macroglobulin isoform a precursor,P01023
NP_001093.1,alpha-actinin-1 isoform b,A0A024R694;P12814
NP_004028.3,AMP deaminase 2 isoform 1,A0A024R098;Q01433
NP_004315.1,apoptosis regulator BAX isoform beta,Q07812
NP_000624.2,apoptosis regulator Bcl-2 alpha isoform,A0A024R2B3;P10415
NP_076998.1,ashwin isoform 1,Q9BVC5
NP_006764.3,ATP-dependent RNA helicase DDX18,A0A024RAH8;Q8N254;Q9NVP1
NP_694578.1,BTB/POZ domain-containing protein KCTD7 isoform 1,A0A024RDN7;Q96MP8
NP_001209.1,carbonic anhydrase 12 isoform 1 precursor,O43570
NP_057686.2,C-C chemokine receptor type 10,P46092
NP_060191.3,coiled-coil and C2 domain-containing protein 1A,Q6P1N0
NP_653210.2,coiled-coil domain-containing protein 43 isoform 1,Q96MW1
NP_001939.1,"deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial isoform 2",P33316
NP_001918.3,desmin,P17661;Q53SB5
NP_000099.2,"dihydrolipoyl dehydrogenase, mitochondrial isoform 1 precursor",A0A024R713;P09622
NP_006730.2,DNA replication licensing factor MCM5,B1AHB0;P33992
NP_003306.3,dnaJ homolog subfamily C member 7 isoform 1,Q99615
NP_055095.2,dnaJ homolog subfamily C member 8,O75937
NP_003312.3,"elongation factor Tu, mitochondrial precursor",P49411
NP_001958.2,eukaryotic initiation factor 4A-II,Q14240
NP_937884.1,eukaryotic translation initiation factor 4 gamma 1 isoform 5,Q04637;Q96I65
NP_001961.1,eukaryotic translation initiation factor 5A-1 isoform B,P63241
NP_000025.1,fructose-bisphosphate aldolase A isoform 1,P04075;V9HWN7
NP_003304.1,GDP-L-fucose synthase isoform 2,A0A140VKC8;Q13630
NP_000628.2,"glutathione reductase, mitochondrial isoform 1 precursor",P00390;V9HW90
NP_055181.3,guanine nucleotide-binding protein-like 3 isoform 1,Q9BVP2
NP_060308.1,H/ACA ribonucleoprotein complex subunit 2 isoform a,Q9NX24
NP_005339.3,heat shock protein HSP 90-alpha isoform 2,K9JA46;P07900
NP_031381.2,heat shock protein HSP 90-beta isoform a,A0A024RD80;P08238
NP_001524.2,heterogeneous nuclear ribonucleoprotein L isoform a,P14866;Q6NTA2
NP_002195.1,integrin alpha-3 preproprotein,A0A140VJM0;P26006
NP_000204.3,integrin beta-4 isoform 1 precursor,A0A024R8T0;P16144
NP_067649.2,leucine-rich repeat-containing G-protein coupled receptor 6 isoform 2,Q9HBX8
NP_003133.1,lupus La protein,P05455
NP_005909.2,"malate dehydrogenase, mitochondrial isoform 1 precursor",A0A024R4K3;B3KTM1;P40926
NP_002365.3,microtubule-associated protein 2 isoform 1,A0A024R407;P11137;Q6NYC5
NP_115903.1,microtubule-associated proteins 1A/1B light chain 3A isoform a,Q9H492
NP_001004343.1,microtubule-associated proteins 1A/1B light chain 3C,Q9BXW4
NP_036588.1,mitochondrial import inner membrane translocase subunit Tim10,P62072
NP_064628.1,mitochondrial import receptor subunit TOM22 homolog,Q549C5;Q9NS69
NP_002465.1,myosin-11 isoform SM1A,A0A024QZJ4;P35749
NP_003793.2,myosin-13,Q9UKX3
NP_079005.3,myosin-14 isoform 2,Q7Z406
NP_002462.2,myosin-6,P13533
NP_000248.2,myosin-7,P12883
NP_002473.2,nuclear autoantigenic sperm protein isoform 2,P49321
NP_006176.2,nuclear mitotic apparatus protein 1 isoform 1,Q14980;Q3SYK8;Q4LE64
NP_002496.1,nuclear transcription factor Y subunit alpha isoform 1,P23511
NP_057107.3,OTU domain-containing protein 6B isoform 1,A0A087X0W9;Q8N6M0
NP_002005.1,peptidyl-prolyl cis-trans isomerase FKBP4,Q02790
NP_006338.1,peptidyl-prolyl cis-trans isomerase H isoform 1,O43447;Q6FH36
NP_002565.1,peroxiredoxin-1,Q06830
NP_005800.3,peroxiredoxin-2,P32119;V9HW12
NP_000294.1,phosphomannomutase 2,A0A0S2Z4J6;O15305;Q59F02
NP_000283.1,"phosphorylase b kinase regulatory subunit alpha, liver isoform",P46019
NP_002628.2,"phosphorylase b kinase regulatory subunit alpha, skeletal muscle isoform isoform 1",P46020
NP_000284.1,phosphorylase b kinase regulatory subunit beta isoform a,Q93100
NP_000053.2,plasma protease C1 inhibitor precursor,E9KL26;P05155
NP_002695.1,platelet basic protein preproprotein,P02775
NP_001609.2,poly,A0A024R3T8;P09874
NP_006428.2,poly,Q9UKK3
NP_112241.2,polyadenylate-binding protein 3,Q5VX58;Q9H361
NP_543022.1,polyadenylate-binding protein 5,Q96DU9
NP_002810.1,polypyrimidine tract-binding protein 1 isoform a,P26599
NP_004814.1,potassium channel subfamily K member 6,B2RDS2;Q9Y257
NP_001093241.1,POTE ankyrin domain family member F,A5A3E0
NP_003061.3,probable global transcription activator SNF2L2 isoform a,P51531;Q56A76;Q8N9Q1
NP_005289.2,probable G-protein coupled receptor 25,O00155
NP_006815.2,probable rRNA-processing protein EBP2 isoform 2,Q6IB29;Q99848
NP_006182.2,proliferation-associated protein 2G4,A0A024RB85;Q9UQ80
NP_003901.2,protein BUD31 homolog,P41223
NP_005210.3,protein diaphanous homolog 1 isoform 1,O60610;Q6URC4
NP_006087.2,protein NDRG1 isoform 1,Q92597
NP_006766.1,protein quaking isoform 1,Q8WY44;Q96PU8
NP_061185.1,protein RCC2,A0A024RAC5;Q9P258
NP_061742.1,protocadherin gamma-A6 isoform 1 precursor,Q9Y5G7
NP_006301.3,puromycin-sensitive aminopeptidase isoform 1,P55786
NP_003578.2,putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16 isoform 1,O60231;Q5SQH4
NP_001260.1,regulator of chromosome condensation isoform c,P18754;Q5T081
NP_055984.1,ribosome biogenesis regulatory protein homolog,Q15050
NP_060547.2,RNA-binding protein 28 isoform 1,A0A024R753;Q9NW13
NP_005096.1,RNA-binding protein 8A,A0A023T787;Q9Y5S9
NP_005830.2,serine/arginine repetitive matrix protein 1 isoform 2,A0A0S2Z4W1;Q8IYB3
NP_009202.1,serine/threonine-protein kinase 38,A0A024RD18;Q15208
NP_055815.1,serine/threonine-protein kinase 38-like,Q9Y2H1
NP_003904.3,serine/threonine-protein kinase PRP4 homolog,A0A024QZY5;Q13523
NP_001975.1,S-formylglutathione hydrolase,A0A140VJJ2;P10768
NP_036377.1,SNW domain-containing protein 1 isoform 2,Q13573
NP_003117.2,"spectrin alpha chain, erythrocytic 1",P02549
NP_000338.3,"spectrin beta chain, erythrocytic isoform b",P11277;Q59FP5
NP_008877.1,"spectrin beta chain, non-erythrocytic 2",O15020
NP_066022.2,"spectrin beta chain, non-erythrocytic 4 isoform sigma1",Q9H254
NP_057726.4,"spectrin beta chain, non-erythrocytic 5",Q9NRC6
NP_061876.3,spindlin-2A,A0A024R9W1;Q99865
NP_055870.2,switch-associated protein 70 isoform 1,B3KUB9;Q9UH65
NP_006556.1,transcriptional repressor CTCF isoform 1,P49711
NP_001055.1,transketolase isoform 1,P29401;V9HWD9
NP_000357.3,tropomyosin alpha-1 chain isoform Tpm1.5cy,A0A0K0K1I0;P09493
NP_003270.1,"troponin C, skeletal muscle",P02585
NP_003271.1,"troponin C, slow skeletal and cardiac muscles",P63316;Q6FH91
NP_003446.2,zinc finger protein 202 isoform 1,A0A024R3M3;O95125
NP_055836.1,zinc finger protein 292,O60281;Q3LIB3;Q6P495;Q6ZS01;Q6ZW83
NP_835461.2,zinc finger protein 598,Q86UK7
NP_689476.2,tropomyosin alpha-3 chain isoform Tpm3.12st,P06753
NP_003280.2,tropomyosin beta chain isoform Tpm2.2st,P07951
NP_000678.1,adenosylhomocysteinase isoform 1,P23526
NP_005742.4,A-kinase anchor protein 9 isoform 2,Q5GIA7;Q6PJH3;Q99996
NP_065693.2,A-kinase-interacting protein 1 isoform a,Q9NQ31
NP_055935.4,Alstrom syndrome protein 1,Q8TCU4
NP_073153.1,anaphase-promoting complex subunit 1,Q9H1A4
NP_005848.2,CAAX prenyl protease 1 homolog,O75844
NP_005246.2,cyclin-G-associated kinase isoform 1,O14976
NP_112594.1,deoxyhypusine hydroxylase,Q9BU89
NP_000242.1,DNA mismatch repair protein Msh2 isoform 1,P43246
NP_006222.2,DNA polymerase epsilon catalytic subunit A,Q07864
NP_059139.3,DNA polymerase epsilon subunit 3,A0A024R829;Q9NRF9
NP_063949.2,DNA polymerase epsilon subunit 4,Q9NR33
NP_001372.1,docking protein 1 isoform a,B3KP83;Q99704
NP_004658.3,E3 ubiquitin-protein ligase HERC2,A8KAQ8;O95714
NP_694997.2,echinoderm microtubule-associated protein-like 3 isoform 3,Q32P44
NP_112598.3,epiplakin,A0A087X1U6;P58107
NP_006351.2,eukaryotic translation initiation factor 3 subunit M isoform 1,Q7L2H7
NP_079483.3,FAD synthase isoform 1,Q8NFF5
NP_659434.2,folliculin isoform 1,Q8NFG4
NP_588613.2,folliculin-interacting protein 1 isoform 1,Q8TF40
NP_001444.2,forkhead box protein C1,Q12948;W6CJ52
NP_002068.1,golgin subfamily A member 1,A0A024R869;Q92805
NP_954592.1,histone-arginine methyltransferase CARM1,Q86X55
NP_068779.1,induced myeloid leukemia cell differentiation protein Mcl-1 isoform 1,Q07820
